2026-04-15 09:44:34 | INFO     | api.v1.agents.rag_answer_agent:1507 | ✓ Graph compiled with MemorySaver checkpointing enabled
2026-04-15 11:31:07 | INFO     | api.v1.agents.rag_answer_agent:1680 | ✓ Graph compiled with MemorySaver checkpointing enabled
2026-04-15 11:31:07 | INFO     | api.v1.agents.rag_answer_agent:1717 | run_rag_agent: thread_id=stateless_ef0467dc, query='can you give me the interest rate for the for 1 year tenure for senior citizen ?'
2026-04-15 11:31:07 | INFO     | api.v1.agents.rag_answer_agent:1680 | ✓ Graph compiled with MemorySaver checkpointing enabled
2026-04-15 11:31:07 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:31:13 | INFO     | api.v1.agents.rag_answer_agent:1042 | router_node: query='can you give me the interest rate for the for 1 year tenure for senior citizen ?' -> route=document | thread_id=c556f387
2026-04-15 11:31:13 | INFO     | api.v1.agents.rag_answer_agent:1467 | _route_query: document
2026-04-15 11:31:17 | INFO     | api.v1.agents.rag_answer_agent:1170 | agent_node (retry=0): tool_calls=[{'name': 'hybrid_search', 'args': {'query': 'can you give me the interest rate for the for 1 year tenure for senior citizen ?can you give me the interest rate for the for 1 year tenure for senior citizen ?'}, 'id': '1b48dc01-e66a-4e3b-a857-fe95593eeb17', 'type': 'tool_call'}]
2026-04-15 11:31:17 | WARNING  | google_genai._api_client:113 | Both GOOGLE_API_KEY and GEMINI_API_KEY are set. Using GOOGLE_API_KEY.
2026-04-15 11:31:18 | INFO     | api.v1.agents.rag_answer_agent:1177 | extract_chunks: found 20 raw chunks
2026-04-15 11:31:19 | INFO     | api.v1.utils.reranker:127 | Reranking 20 chunks (model=rerank-v3.5, top_n=10)
2026-04-15 11:31:20 | INFO     | api.v1.utils.reranker:150 | Reranking complete — returned 10 chunks (best score=0.0840)
2026-04-15 11:31:20 | INFO     | api.v1.agents.rag_answer_agent:1199 | rerank_node: 20 -> 10 chunks (model=rerank-v3.5)
2026-04-15 11:31:20 | INFO     | api.v1.agents.rag_answer_agent:1226 | score_node: scored 10 chunks (best relevance=0.2771)
2026-04-15 11:31:20 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:31:31 | INFO     | api.v1.agents.rag_answer_agent:1266 | synthesize_node: thread_id=24983764 | answer generated | route=document | chunks_used=10
2026-04-15 11:31:31 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:31:35 | INFO     | api.v1.agents.rag_answer_agent:1321 | answer_relevance_node: query='can you give me the interest rate for the for 1 year tenure ' | 10 chunks | relevant=False
2026-04-15 11:31:35 | INFO     | api.v1.agents.rag_answer_agent:1496 | Answer NOT relevant (retries=0/3) -> reformulate
2026-04-15 11:31:35 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:31:44 | INFO     | api.v1.agents.rag_answer_agent:1363 | query_reformulate_node: attempt 1/3 - 'can you give me the interest rate for the for 1 year tenure for senior citizen ?' -> 'fixed deposit interest rate 1 year tenure senior citizen OR term deposit senior citizen premium rate OR FD interest rate slab 12 months'
2026-04-15 11:31:52 | INFO     | api.v1.agents.rag_answer_agent:1170 | agent_node (retry=1): tool_calls=[{'name': 'hybrid_search', 'args': {'query': 'fixed deposit interest rate 1 year tenure senior citizen OR term deposit senior citizen premium rate OR FD interest rate slab 12 months'}, 'id': 'b11f07ca-3068-4ffb-b90d-33efd1c584c6', 'type': 'tool_call'}]
2026-04-15 11:31:52 | WARNING  | google_genai._api_client:113 | Both GOOGLE_API_KEY and GEMINI_API_KEY are set. Using GOOGLE_API_KEY.
2026-04-15 11:31:54 | INFO     | api.v1.agents.rag_answer_agent:1177 | extract_chunks: found 20 raw chunks
2026-04-15 11:31:54 | INFO     | api.v1.utils.reranker:127 | Reranking 20 chunks (model=rerank-v3.5, top_n=10)
2026-04-15 11:31:54 | INFO     | api.v1.utils.reranker:150 | Reranking complete — returned 10 chunks (best score=0.2890)
2026-04-15 11:31:54 | INFO     | api.v1.agents.rag_answer_agent:1199 | rerank_node: 20 -> 10 chunks (model=rerank-v3.5)
2026-04-15 11:31:54 | INFO     | api.v1.agents.rag_answer_agent:1226 | score_node: scored 10 chunks (best relevance=0.4165)
2026-04-15 11:31:54 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:32:06 | INFO     | api.v1.agents.rag_answer_agent:1266 | synthesize_node: thread_id=1358a839 | answer generated | route=document | chunks_used=10
2026-04-15 11:32:06 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:32:19 | INFO     | api.v1.agents.rag_answer_agent:1321 | answer_relevance_node: query='fixed deposit interest rate 1 year tenure senior citizen OR ' | 10 chunks | relevant=False
2026-04-15 11:32:19 | INFO     | api.v1.agents.rag_answer_agent:1496 | Answer NOT relevant (retries=1/3) -> reformulate
2026-04-15 11:32:19 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:32:26 | INFO     | api.v1.agents.rag_answer_agent:1363 | query_reformulate_node: attempt 2/3 - 'fixed deposit interest rate 1 year tenure senior citizen OR term deposit senior citizen premium rate OR FD interest rate slab 12 months' -> 'fixed deposit interest rate table 1 year senior citizen OR senior citizen additional premium 12 months tenure OR FD ROI slab'
2026-04-15 11:32:32 | INFO     | api.v1.agents.rag_answer_agent:1170 | agent_node (retry=2): tool_calls=[{'name': 'hybrid_search', 'args': {'query': 'fixed deposit interest rate table 1 year senior citizen OR senior citizen additional premium 12 months tenure OR FD ROI slab'}, 'id': '69145c46-a194-436c-b301-23268def7564', 'type': 'tool_call'}]
2026-04-15 11:32:32 | WARNING  | google_genai._api_client:113 | Both GOOGLE_API_KEY and GEMINI_API_KEY are set. Using GOOGLE_API_KEY.
2026-04-15 11:32:33 | INFO     | api.v1.agents.rag_answer_agent:1177 | extract_chunks: found 20 raw chunks
2026-04-15 11:32:33 | INFO     | api.v1.utils.reranker:127 | Reranking 20 chunks (model=rerank-v3.5, top_n=10)
2026-04-15 11:32:33 | INFO     | api.v1.utils.reranker:150 | Reranking complete — returned 10 chunks (best score=0.2275)
2026-04-15 11:32:33 | INFO     | api.v1.agents.rag_answer_agent:1199 | rerank_node: 20 -> 10 chunks (model=rerank-v3.5)
2026-04-15 11:32:33 | INFO     | api.v1.agents.rag_answer_agent:1226 | score_node: scored 10 chunks (best relevance=0.4454)
2026-04-15 11:32:33 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:32:45 | INFO     | api.v1.agents.rag_answer_agent:1266 | synthesize_node: thread_id=ceba5065 | answer generated | route=document | chunks_used=10
2026-04-15 11:32:45 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:32:50 | INFO     | api.v1.agents.rag_answer_agent:1321 | answer_relevance_node: query='fixed deposit interest rate table 1 year senior citizen OR s' | 10 chunks | relevant=False
2026-04-15 11:32:50 | INFO     | api.v1.agents.rag_answer_agent:1496 | Answer NOT relevant (retries=2/3) -> reformulate
2026-04-15 11:32:50 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:32:57 | INFO     | api.v1.agents.rag_answer_agent:1363 | query_reformulate_node: attempt 3/3 - 'fixed deposit interest rate table 1 year senior citizen OR senior citizen additional premium 12 months tenure OR FD ROI slab' -> 'fixed deposit interest rate table senior citizen 1 year tenure OR senior citizen additional interest premium 12 months OR FD interest rate slabs'
2026-04-15 11:33:02 | INFO     | api.v1.agents.rag_answer_agent:1170 | agent_node (retry=3): tool_calls=[{'name': 'hybrid_search', 'args': {'query': 'fixed deposit interest rate table senior citizen 1 year tenure OR senior citizen additional interest premium 12 months OR FD interest rate slabs'}, 'id': 'b8343023-a418-4dcc-92ac-4da2a93c3d05', 'type': 'tool_call'}]
2026-04-15 11:33:02 | WARNING  | google_genai._api_client:113 | Both GOOGLE_API_KEY and GEMINI_API_KEY are set. Using GOOGLE_API_KEY.
2026-04-15 11:33:04 | INFO     | api.v1.agents.rag_answer_agent:1177 | extract_chunks: found 20 raw chunks
2026-04-15 11:33:04 | INFO     | api.v1.utils.reranker:127 | Reranking 20 chunks (model=rerank-v3.5, top_n=10)
2026-04-15 11:33:22 | INFO     | api.v1.utils.reranker:150 | Reranking complete — returned 10 chunks (best score=0.2855)
2026-04-15 11:33:22 | INFO     | api.v1.agents.rag_answer_agent:1199 | rerank_node: 20 -> 10 chunks (model=rerank-v3.5)
2026-04-15 11:33:22 | INFO     | api.v1.agents.rag_answer_agent:1226 | score_node: scored 10 chunks (best relevance=0.4493)
2026-04-15 11:33:22 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:33:32 | INFO     | api.v1.agents.rag_answer_agent:1266 | synthesize_node: thread_id=fa57181d | answer generated | route=document | chunks_used=10
2026-04-15 11:33:32 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:33:39 | INFO     | api.v1.agents.rag_answer_agent:1321 | answer_relevance_node: query='fixed deposit interest rate table senior citizen 1 year tenu' | 10 chunks | relevant=False
2026-04-15 11:33:39 | WARNING  | api.v1.agents.rag_answer_agent:1499 | Answer NOT relevant, retries exhausted (3/3) -> END
2026-04-15 11:33:39 | INFO     | api.v1.agents.rag_answer_agent:1738 | run_rag_agent: completed | thread_id=stateless_ef0467dc | route=document | answer_len=916
2026-04-15 11:34:42 | INFO     | api.v1.agents.rag_answer_agent:1717 | run_rag_agent: thread_id=stateless_8a04f67f, query='can you give me the interest rate for the fixed deposit for 1 year tenure for senior citizen ?'
2026-04-15 11:34:42 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:34:47 | INFO     | api.v1.agents.rag_answer_agent:1042 | router_node: query='can you give me the interest rate for the fixed deposit for 1 year tenure for se' -> route=document | thread_id=c78ae35f
2026-04-15 11:34:47 | INFO     | api.v1.agents.rag_answer_agent:1467 | _route_query: document
2026-04-15 11:34:52 | INFO     | api.v1.agents.rag_answer_agent:1170 | agent_node (retry=0): tool_calls=[{'name': 'hybrid_search', 'args': {'query': 'can you give me the interest rate for the fixed deposit for 1 year tenure for senior citizen ?can you give me the interest rate for the fixed deposit for 1 year tenure for senior citizen ?'}, 'id': 'bd223b26-954d-423b-9b81-6d0d56816914', 'type': 'tool_call'}]
2026-04-15 11:34:52 | WARNING  | google_genai._api_client:113 | Both GOOGLE_API_KEY and GEMINI_API_KEY are set. Using GOOGLE_API_KEY.
2026-04-15 11:34:54 | INFO     | api.v1.agents.rag_answer_agent:1177 | extract_chunks: found 20 raw chunks
2026-04-15 11:34:54 | INFO     | api.v1.utils.reranker:127 | Reranking 20 chunks (model=rerank-v3.5, top_n=10)
2026-04-15 11:34:54 | INFO     | api.v1.utils.reranker:150 | Reranking complete — returned 10 chunks (best score=0.2031)
2026-04-15 11:34:54 | INFO     | api.v1.agents.rag_answer_agent:1199 | rerank_node: 20 -> 10 chunks (model=rerank-v3.5)
2026-04-15 11:34:54 | INFO     | api.v1.agents.rag_answer_agent:1226 | score_node: scored 10 chunks (best relevance=0.5470)
2026-04-15 11:34:54 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:35:06 | INFO     | api.v1.agents.rag_answer_agent:1266 | synthesize_node: thread_id=02be5ecc | answer generated | route=document | chunks_used=10
2026-04-15 11:35:06 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:35:22 | INFO     | api.v1.agents.rag_answer_agent:1321 | answer_relevance_node: query='can you give me the interest rate for the fixed deposit for ' | 10 chunks | relevant=False
2026-04-15 11:35:22 | INFO     | api.v1.agents.rag_answer_agent:1496 | Answer NOT relevant (retries=0/3) -> reformulate
2026-04-15 11:35:22 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:35:29 | INFO     | api.v1.agents.rag_answer_agent:1363 | query_reformulate_node: attempt 1/3 - 'can you give me the interest rate for the fixed deposit for 1 year tenure for senior citizen ?' -> 'fixed deposit interest rate 1 year tenure senior citizen OR FD interest rate table 12 months senior citizen premium'
2026-04-15 11:35:35 | INFO     | api.v1.agents.rag_answer_agent:1170 | agent_node (retry=1): tool_calls=[{'name': 'hybrid_search', 'args': {'query': 'fixed deposit interest rate 1 year tenure senior citizen OR FD interest rate table 12 months senior citizen premium'}, 'id': '380320ee-9c04-45ad-be7c-5c8688571679', 'type': 'tool_call'}]
2026-04-15 11:35:35 | WARNING  | google_genai._api_client:113 | Both GOOGLE_API_KEY and GEMINI_API_KEY are set. Using GOOGLE_API_KEY.
2026-04-15 11:35:37 | INFO     | api.v1.agents.rag_answer_agent:1177 | extract_chunks: found 20 raw chunks
2026-04-15 11:35:37 | INFO     | api.v1.utils.reranker:127 | Reranking 20 chunks (model=rerank-v3.5, top_n=10)
2026-04-15 11:35:37 | INFO     | api.v1.utils.reranker:150 | Reranking complete — returned 10 chunks (best score=0.2714)
2026-04-15 11:35:37 | INFO     | api.v1.agents.rag_answer_agent:1199 | rerank_node: 20 -> 10 chunks (model=rerank-v3.5)
2026-04-15 11:35:37 | INFO     | api.v1.agents.rag_answer_agent:1226 | score_node: scored 10 chunks (best relevance=0.2622)
2026-04-15 11:35:37 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:36:07 | INFO     | api.v1.agents.rag_answer_agent:1266 | synthesize_node: thread_id=59115d8e | answer generated | route=document | chunks_used=10
2026-04-15 11:36:07 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:36:21 | INFO     | api.v1.agents.rag_answer_agent:1321 | answer_relevance_node: query='fixed deposit interest rate 1 year tenure senior citizen OR ' | 10 chunks | relevant=False
2026-04-15 11:36:21 | INFO     | api.v1.agents.rag_answer_agent:1496 | Answer NOT relevant (retries=1/3) -> reformulate
2026-04-15 11:36:21 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:36:29 | INFO     | api.v1.agents.rag_answer_agent:1363 | query_reformulate_node: attempt 2/3 - 'fixed deposit interest rate 1 year tenure senior citizen OR FD interest rate table 12 months senior citizen premium' -> 'fixed deposit interest rate table 1 year tenure senior citizen OR additional interest rate premium senior citizens 12 months FD OR term deposit rates 1 year to less than 2 years'
2026-04-15 11:36:36 | INFO     | api.v1.agents.rag_answer_agent:1170 | agent_node (retry=2): tool_calls=[{'name': 'hybrid_search', 'args': {'query': 'fixed deposit interest rate table 1 year tenure senior citizen OR additional interest rate premium senior citizens 12 months FD OR term deposit rates 1 year to less than 2 years'}, 'id': '2b80d483-0354-4da5-9d1a-437666cdeabf', 'type': 'tool_call'}]
2026-04-15 11:36:36 | WARNING  | google_genai._api_client:113 | Both GOOGLE_API_KEY and GEMINI_API_KEY are set. Using GOOGLE_API_KEY.
2026-04-15 11:36:37 | INFO     | api.v1.agents.rag_answer_agent:1177 | extract_chunks: found 20 raw chunks
2026-04-15 11:36:37 | INFO     | api.v1.utils.reranker:127 | Reranking 20 chunks (model=rerank-v3.5, top_n=10)
2026-04-15 11:36:38 | INFO     | api.v1.utils.reranker:150 | Reranking complete — returned 10 chunks (best score=0.3002)
2026-04-15 11:36:38 | INFO     | api.v1.agents.rag_answer_agent:1199 | rerank_node: 20 -> 10 chunks (model=rerank-v3.5)
2026-04-15 11:36:38 | INFO     | api.v1.agents.rag_answer_agent:1226 | score_node: scored 10 chunks (best relevance=0.4037)
2026-04-15 11:36:38 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:36:50 | INFO     | api.v1.agents.rag_answer_agent:1266 | synthesize_node: thread_id=874e4906 | answer generated | route=document | chunks_used=10
2026-04-15 11:36:50 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:36:58 | INFO     | api.v1.agents.rag_answer_agent:1321 | answer_relevance_node: query='fixed deposit interest rate table 1 year tenure senior citiz' | 10 chunks | relevant=False
2026-04-15 11:36:58 | INFO     | api.v1.agents.rag_answer_agent:1496 | Answer NOT relevant (retries=2/3) -> reformulate
2026-04-15 11:36:58 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:37:05 | INFO     | api.v1.agents.rag_answer_agent:1363 | query_reformulate_node: attempt 3/3 - 'fixed deposit interest rate table 1 year tenure senior citizen OR additional interest rate premium senior citizens 12 months FD OR term deposit rates 1 year to less than 2 years' -> 'fixed deposit interest rate chart senior citizen 1 year tenure OR term deposit additional premium 12 months OR FD rate table 1 year to less than 2 years'
2026-04-15 11:37:11 | INFO     | api.v1.agents.rag_answer_agent:1170 | agent_node (retry=3): tool_calls=[{'name': 'hybrid_search', 'args': {'query': 'fixed deposit interest rate chart senior citizen 1 year tenure OR term deposit additional premium 12 months OR FD rate table 1 year to less than 2 years'}, 'id': 'aade1485-bd3f-4b87-9fd7-d73956ecbfbb', 'type': 'tool_call'}]
2026-04-15 11:37:11 | WARNING  | google_genai._api_client:113 | Both GOOGLE_API_KEY and GEMINI_API_KEY are set. Using GOOGLE_API_KEY.
2026-04-15 11:37:13 | INFO     | api.v1.agents.rag_answer_agent:1177 | extract_chunks: found 20 raw chunks
2026-04-15 11:37:13 | INFO     | api.v1.utils.reranker:127 | Reranking 20 chunks (model=rerank-v3.5, top_n=10)
2026-04-15 11:37:13 | INFO     | api.v1.utils.reranker:150 | Reranking complete — returned 10 chunks (best score=0.2898)
2026-04-15 11:37:13 | INFO     | api.v1.agents.rag_answer_agent:1199 | rerank_node: 20 -> 10 chunks (model=rerank-v3.5)
2026-04-15 11:37:13 | INFO     | api.v1.agents.rag_answer_agent:1226 | score_node: scored 10 chunks (best relevance=0.3556)
2026-04-15 11:37:13 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:37:31 | INFO     | api.v1.agents.rag_answer_agent:1266 | synthesize_node: thread_id=8c24268b | answer generated | route=document | chunks_used=10
2026-04-15 11:37:31 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:37:38 | INFO     | api.v1.agents.rag_answer_agent:1321 | answer_relevance_node: query='fixed deposit interest rate chart senior citizen 1 year tenu' | 10 chunks | relevant=False
2026-04-15 11:37:38 | WARNING  | api.v1.agents.rag_answer_agent:1499 | Answer NOT relevant, retries exhausted (3/3) -> END
2026-04-15 11:37:38 | INFO     | api.v1.agents.rag_answer_agent:1738 | run_rag_agent: completed | thread_id=stateless_8a04f67f | route=document | answer_len=702
2026-04-15 11:39:18 | INFO     | api.v1.agents.rag_answer_agent:1717 | run_rag_agent: thread_id=stateless_67ec50dd, query='which credit has maximum credit limit range , give me the details about it ?'
2026-04-15 11:39:18 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:39:23 | INFO     | api.v1.agents.rag_answer_agent:1042 | router_node: query='which credit has maximum credit limit range , give me the details about it ?' -> route=hybrid | thread_id=3709c3f8
2026-04-15 11:39:23 | INFO     | api.v1.agents.rag_answer_agent:1467 | _route_query: hybrid
2026-04-15 11:39:23 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:39:34 | INFO     | api.v1.agents.rag_answer_agent:1066 | sql_write_node: SQL=SELECT card_variant, MIN(credit_limit_inr) AS min_credit_limit, MAX(credit_limit_inr) AS max_credit_limit, (MAX(credit_limit_inr) - MIN(credit_limit_inr)) AS credit_limit_range, ROUND(AVG(credit_limit
2026-04-15 11:39:34 | ERROR    | api.v1.agents.rag_answer_agent:1087 | sql_execute_node: execution failed: relation "credit_card_portfolio" does not exist
LINE 1: ..._credit_limit, COUNT(card_id) AS total_cards FROM credit_car...
                                                             ^
 | SQL: SELECT card_variant, MIN(credit_limit_inr) AS min_credit_limit, MAX(credit_limit_inr) AS max_credit_limit, (MAX(credit_limit_inr) - MIN(credit_limit_inr)) AS credit_limit_range, ROUND(AVG(credit_limit
2026-04-15 11:39:43 | INFO     | api.v1.agents.rag_answer_agent:1170 | agent_node (retry=0): tool_calls=[{'name': 'vector_search', 'args': {'query': 'which credit has maximum credit limit range , give me the details about it ?which credit has maximum credit limit range , give me the details about it ?'}, 'id': '4ea4373c-9e8f-4f55-a8fb-2c23d4e7bbef', 'type': 'tool_call'}]
2026-04-15 11:39:43 | WARNING  | google_genai._api_client:113 | Both GOOGLE_API_KEY and GEMINI_API_KEY are set. Using GOOGLE_API_KEY.
2026-04-15 11:39:44 | INFO     | api.v1.agents.rag_answer_agent:1177 | extract_chunks: found 20 raw chunks
2026-04-15 11:39:45 | INFO     | api.v1.utils.reranker:127 | Reranking 20 chunks (model=rerank-v3.5, top_n=10)
2026-04-15 11:39:45 | INFO     | api.v1.utils.reranker:150 | Reranking complete — returned 10 chunks (best score=0.1090)
2026-04-15 11:39:45 | INFO     | api.v1.agents.rag_answer_agent:1199 | rerank_node: 20 -> 10 chunks (model=rerank-v3.5)
2026-04-15 11:39:45 | INFO     | api.v1.agents.rag_answer_agent:1226 | score_node: scored 10 chunks (best relevance=0.4903)
2026-04-15 11:39:45 | INFO     | api.v1.agents.rag_answer_agent:1412 | hybrid_merge_node: 0 SQL rows + 10 doc entries -> 11 total metadata
2026-04-15 11:39:45 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:39:58 | INFO     | api.v1.agents.rag_answer_agent:1449 | hybrid_synthesize_node: combined answer generated (811 chars)
2026-04-15 11:39:58 | INFO     | api.v1.agents.rag_answer_agent:1738 | run_rag_agent: completed | thread_id=stateless_67ec50dd | route=hybrid | answer_len=811
2026-04-15 11:44:04 | INFO     | api.v1.agents.rag_answer_agent:1680 | ✓ Graph compiled with MemorySaver checkpointing enabled
2026-04-15 11:44:05 | INFO     | api.v1.agents.rag_answer_agent:1680 | ✓ Graph compiled with MemorySaver checkpointing enabled
2026-04-15 11:44:05 | INFO     | api.v1.agents.rag_answer_agent:1717 | run_rag_agent: thread_id=stateless_f1d11d09, query='which credit card variant has maximum credit limit range , give me the details about it ?'
2026-04-15 11:44:05 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:44:10 | INFO     | api.v1.agents.rag_answer_agent:1042 | router_node: query='which credit card variant has maximum credit limit range , give me the details a' -> route=hybrid | thread_id=b0ac22a4
2026-04-15 11:44:10 | INFO     | api.v1.agents.rag_answer_agent:1467 | _route_query: hybrid
2026-04-15 11:44:10 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:44:20 | INFO     | api.v1.agents.rag_answer_agent:1066 | sql_write_node: SQL=SELECT card_variant, MIN(credit_limit_inr) AS min_credit_limit, MAX(credit_limit_inr) AS max_credit_limit, MAX(credit_limit_inr) - MIN(credit_limit_inr) AS credit_limit_range, ROUND(AVG(credit_limit_i
2026-04-15 11:44:20 | ERROR    | api.v1.agents.rag_answer_agent:1087 | sql_execute_node: execution failed: relation "credit_card_portfolio" does not exist
LINE 1: ...AS avg_credit_limit, COUNT(*) AS total_cards FROM credit_car...
                                                             ^
 | SQL: SELECT card_variant, MIN(credit_limit_inr) AS min_credit_limit, MAX(credit_limit_inr) AS max_credit_limit, MAX(credit_limit_inr) - MIN(credit_limit_inr) AS credit_limit_range, ROUND(AVG(credit_limit_i
2026-04-15 11:44:27 | INFO     | api.v1.agents.rag_answer_agent:1170 | agent_node (retry=0): tool_calls=[{'name': 'hybrid_search', 'args': {'query': 'which credit card variant has maximum credit limit range , give me the details about it ?which credit card variant has maximum credit limit range , give me the details about it ?'}, 'id': '4cdc2cd7-fedd-40c3-a21a-34110942a4d4', 'type': 'tool_call'}]
2026-04-15 11:44:28 | INFO     | api.v1.agents.rag_answer_agent:1177 | extract_chunks: found 0 raw chunks
2026-04-15 11:44:28 | INFO     | api.v1.agents.rag_answer_agent:1479 | No chunks (retries=0/3) -> reformulate
2026-04-15 11:44:28 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:44:35 | INFO     | api.v1.agents.rag_answer_agent:1363 | query_reformulate_node: attempt 1/3 - 'which credit card variant has maximum credit limit range , give me the details about it ?' -> 'maximum credit limit by credit card variant OR premium credit card highest limit features and benefits'
2026-04-15 11:44:39 | INFO     | api.v1.agents.rag_answer_agent:1170 | agent_node (retry=1): tool_calls=[{'name': 'hybrid_search', 'args': {'query': 'maximum credit limit by credit card variant OR premium credit card highest limit features and benefits'}, 'id': '4eebf168-3d91-44f0-9921-d501fb520f23', 'type': 'tool_call'}]
2026-04-15 11:44:39 | INFO     | api.v1.agents.rag_answer_agent:1177 | extract_chunks: found 0 raw chunks
2026-04-15 11:44:39 | INFO     | api.v1.agents.rag_answer_agent:1479 | No chunks (retries=1/3) -> reformulate
2026-04-15 11:44:39 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:44:47 | INFO     | api.v1.agents.rag_answer_agent:1363 | query_reformulate_node: attempt 2/3 - 'maximum credit limit by credit card variant OR premium credit card highest limit features and benefits' -> 'credit limit assignment policy by card variant OR maximum credit limit premium credit cards OR super premium card features and benefits'
2026-04-15 11:44:52 | INFO     | api.v1.agents.rag_answer_agent:1170 | agent_node (retry=2): tool_calls=[{'name': 'hybrid_search', 'args': {'query': 'credit limit assignment policy by card variant OR maximum credit limit premium credit cards OR super premium card features and benefits'}, 'id': 'e5a7a541-49c4-4fdb-b145-a0f43385b32f', 'type': 'tool_call'}]
2026-04-15 11:44:52 | INFO     | api.v1.agents.rag_answer_agent:1177 | extract_chunks: found 0 raw chunks
2026-04-15 11:44:52 | INFO     | api.v1.agents.rag_answer_agent:1479 | No chunks (retries=2/3) -> reformulate
2026-04-15 11:44:52 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:45:03 | INFO     | api.v1.agents.rag_answer_agent:1363 | query_reformulate_node: attempt 3/3 - 'credit limit assignment policy by card variant OR maximum credit limit premium credit cards OR super premium card features and benefits' -> 'credit limit assessment criteria card variant OR maximum credit limit premium segment OR super premium credit card privileges and features'
2026-04-15 11:45:08 | INFO     | api.v1.agents.rag_answer_agent:1170 | agent_node (retry=3): tool_calls=[{'name': 'hybrid_search', 'args': {'query': 'credit limit assessment criteria card variant OR maximum credit limit premium segment OR super premium credit card privileges and features'}, 'id': '64a8df2e-f853-4118-ad6f-63a23d02aadb', 'type': 'tool_call'}]
2026-04-15 11:45:08 | INFO     | api.v1.agents.rag_answer_agent:1177 | extract_chunks: found 0 raw chunks
2026-04-15 11:45:08 | WARNING  | api.v1.agents.rag_answer_agent:1482 | No chunks, retries exhausted (3/3) -> fallback synthesize
2026-04-15 11:45:08 | INFO     | api.v1.agents.rag_answer_agent:1738 | run_rag_agent: completed | thread_id=stateless_f1d11d09 | route=hybrid | answer_len=234
2026-04-15 11:48:12 | INFO     | api.v1.agents.rag_answer_agent:1578 | ✓ Graph compiled with MemorySaver checkpointing enabled
2026-04-15 11:48:12 | INFO     | api.v1.agents.rag_answer_agent:1615 | run_rag_agent: thread_id=stateless_284d102e, query='which credit card variant has maximum credit limit range , give me the details about it ?'
2026-04-15 11:48:13 | INFO     | google_genai.models:6221 | AFC is enabled with max remote calls: 10.
2026-04-15 11:48:13 | INFO     | api.v1.agents.rag_answer_agent:1578 | ✓ Graph compiled with MemorySaver checkpointing enabled
2026-04-15 11:48:18 | INFO     | api.v1.agents.rag_answer_agent:940 | router_node: query='which credit card variant has maximum credit limit range , give me the details a' -> route=document | thread_id=006091ff
2026-04-15 11:48:18 | INFO     | api.v1.agents.rag_answer_agent:1365 | _route_query: document
